"12.9","wifi","256",NA,NA,NA,"0","0","11111원","아이패드 프로 3세대 12.9 와이파이 256기가 스페이스 그레이 판매합니다","https://cafe.naver.com/joonggonara/596051259"
"11","wifi","64",NA,NA,"미개봉","0","0","820000원","[미개봉]아이패드프로3세대11인치 와이파이 64 팔아요","https://cafe.naver.com/joonggonara/596048444"
"11",NA,"64",NA,NA,"미개봉","0","0","850000원","아이패드 프로 3세대 11인치64GB(미개봉)","https://cafe.naver.com/joonggonara/596044321"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로 3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/596044255"
"12.9","cellular","256","실버|",NA,NA,"0","0","1350000원","아이패드프로3(12.9) 256g 셀룰러 공기기 팝니다. 실버","https://cafe.naver.com/joonggonara/596044114"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/596043823"
"11",NA,"64",NA,NA,"미개봉","0","0","850000원","아이패드 프로 3세대 11인치64GB(미개봉)","https://cafe.naver.com/joonggonara/596043599"
"12.9","WiFi","512","스페이스 그레이|",NA,"미개봉","0","0","1400000원",":: 급처합니다 :: 아이패드 프로 3세대(A1895) 12.9인치 512GB 스페이스그레이 미개봉 신품 WiFi+Cellular 팝니다.","https://cafe.naver.com/joonggonara/596043239"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/596042671"
NA,"Wi-Fi","64","실버|",NA,"미개봉","0","0",NA,"미개봉 아이패드프로 3세대 64기가 Wi-Fi 실버 팝니다~^^","https://cafe.naver.com/joonggonara/596041155"
"11",NA,"512","스페이스 그레이|",NA,NA,"0","0","1300000원","[대구]아이패드프로3세대 11인치 512G 스그 S급 가개통급 미사용 팝니다","https://cafe.naver.com/joonggonara/596039299"
"12.9","LTE","256","스페이스 그레이|","애플케어플러스|",NA,"0","0","1350000원","오늘만 135만원 아이패드 프로 3세대 12.9 LTE 256GB 스페이스그레이 케어플러스가입됨","https://cafe.naver.com/joonggonara/596035994"
"-1",NA,"512","실버|",NA,"미개봉","0","0","1190000원","#298 아이패드 프로 3세대 11 실버 화이트 512 미개봉 새제품 / 유심 기변용 119만","https://cafe.naver.com/joonggonara/596029605"
"11",NA,NA,NA,NA,NA,"0","0","2222원","아이패드프로3세대11형 직거래예약중!!","https://cafe.naver.com/joonggonara/596029352"
"12.9","cellular","64","실버|",NA,"새상품","0","0","1000000원","아이패드프로3 12.9인치 64기가 셀룰러 실버 가개통 새제품 싸게 판매합니다","https://cafe.naver.com/joonggonara/596028043"
"11",NA,"64","스페이스 그레이|",NA,"미개봉","0","0","840000원","아이패드 프로 3세대 11인치 64g 스그 미개봉 팝니다","https://cafe.naver.com/joonggonara/596018517"
"12.9","cellular",NA,NA,NA,NA,"0","0","1400000원","아이패드 프로 3세대 12.9 셀룰러 모델판매합니다","https://cafe.naver.com/joonggonara/596018518"
"12.9",NA,NA,NA,NA,NA,"0","0","12345원","아이패드 프로3 12.9 랩씨, ESR, 젤리 판매합니다.","https://cafe.naver.com/joonggonara/596012474"
"11","cellular","256",NA,NA,"미개봉","0","0","1050000원","(미개봉) 11인치형 아이패드프로3 셀룰러256g 105만급처","https://cafe.naver.com/joonggonara/596010255"
"11","wifi","256",NA,NA,"미개봉","0","0","990000원","아이패드 프로 3세대 11인치 256G wifi 미개봉 판매합니다~","https://cafe.naver.com/joonggonara/596008462"
"11","WiFi","64",NA,NA,"미개봉","1","0","970000원","[미개봉/새제품] APPLE 아이패드 프로 3세대 11.0 WiFi 64GB & 애플 팬슬 2세대 판매합니다","https://cafe.naver.com/joonggonara/596004926"
"12.9",NA,"64",NA,NA,NA,"0","0","1050000원","아이패드 프로 12.9 3세대 팝니다 64기가","https://cafe.naver.com/joonggonara/596004523"
"12.9","wifi","64","실버|",NA,"미개봉","0","0","1100000원","[미개봉 신품] 아이패드 프로3 12.9 64G wifi 실버 팝니다","https://cafe.naver.com/joonggonara/596002710"
NA,"cellular","512","스페이스 그레이|",NA,NA,"1","0","1800000원","아이패드 프로3 1.29인치 512G 스페이스그레이 셀률러 팝니다 애플캐어플러스 애플팬슬 포함","https://cafe.naver.com/joonggonara/595999794"
"12.9","WIFI","512","실버|",NA,"풀박스","0","0","1430000원","아이패드프로3세대 12.9 512G WIFI 실버 무기스 풀박스 5월구매 팝니다.","https://cafe.naver.com/joonggonara/595993883"
"11","wifi","64",NA,NA,"미개봉","0","0","820000원","[미개봉]아이패드프로3세대11인치 와이파이 64 팔아요","https://cafe.naver.com/joonggonara/595992348"
"11","cellular","1024","실버|",NA,NA,"0","0","1650000원","아이패드프로 3세대 11인치 실버 1테라 셀룰러 버전 판매합니다. (25% 선택약정 할인 가능)","https://cafe.naver.com/joonggonara/595991493"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/595985901"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/595985412"
"11","WIFI","64",NA,NA,NA,"0","0","810000원","아이패드 프로 3세대 11인치 64GB WIFI, 겉 비닐만 제거한 제품 판매합니다!","https://cafe.naver.com/joonggonara/595983449"
"12.9","cellular","256",NA,NA,"풀박스","0","0","1200000원","대구 아이패드프로3세대 12.9인치 256 셀룰러 풀박스 A급 팝니다. 스페","https://cafe.naver.com/joonggonara/595981741"
"11","wifi","64","실버|",NA,NA,"0","0","760000원","아이패드 프로 3세대 11인치 64gb wifi 실버","https://cafe.naver.com/joonggonara/595981598"
"11","cellular","64","실버|",NA,"미개봉","0","0","950000원","아이패드프로 3세대 11인치 64기가 셀룰러 실버 가개통 미개봉 판매합니다. A1934","https://cafe.naver.com/joonggonara/595971683"
"11","cellular","512","스페이스 그레이|",NA,"미개봉","0","0","1300000원","아이패드프로 3세대 11인치 512기가 셀룰러 스페이스그레이 가개통 미개봉 판매합니다.","https://cafe.naver.com/joonggonara/595969889"
NA,"wifi","256","스페이스 그레이|",NA,NA,"0","0","950000원","sss급 아이패드 프로 3세대 스그 256g wifi 팝니다","https://cafe.naver.com/joonggonara/595967295"
"12.9","Error","256",NA,NA,"미개봉","0","0","76543원","[서울,인천]아이패드프로 3세대 12.9인치 256기가 wifi 와이파이 미개봉(애플코리아정품)팝니다~!","https://cafe.naver.com/joonggonara/595966380"
"12.9","wifi","64",NA,NA,NA,"0","0","1100000원","아이패드 프로3 12.9인치 64기가 와이파이 팝니다","https://cafe.naver.com/joonggonara/595964459"
"11","cellular","256","실버|",NA,NA,"0","0",NA,"[공식앱][아이패드프로3세대 11인치 256기가 셀룰러 실버팝니다][933,000원]","https://cafe.naver.com/joonggonara/595960781"
"11","wifi","64","실버|",NA,"미개봉","0","0","8400원","미개봉 신품) 아이패드 프로 3세대 11형 64GB 와이파이 실버","https://cafe.naver.com/joonggonara/595953048"
"11","cellular","512",NA,NA,"미개봉","0","0","1320000원","미개봉 아이패드프로3세대 512기가 셀룰러 11인치","https://cafe.naver.com/joonggonara/595952535"
"12.9","cellular","256",NA,NA,"미개봉","0","0","1450000원","[미개봉]애플스토어구매 아이패드프로3 12.9 256g 셀룰러","https://cafe.naver.com/joonggonara/595950370"
"11","Wi-Fi","512","실버|",NA,"미개봉","0","0","2000원","아이패드프로3세대 11형.512기가 Wi-Fi + Cellular 미개봉 실버팝니다.","https://cafe.naver.com/joonggonara/595948709"
"12.9",NA,NA,NA,"리퍼|",NA,"0","0",NA,"[공식앱][아이패드프로3세대12.9 풀구성 리퍼 남아있음][1,150,000원]","https://cafe.naver.com/joonggonara/595948395"
"11","WIFI","256",NA,NA,NA,"0","0","550000원","(액정 파손) 아이패드 프로3세대 WIFI 256GB 11인치 55만원 판매합니다.","https://cafe.naver.com/joonggonara/595948252"
"12.9","cellular","256",NA,NA,"미개봉","0","0","1350000원","미개봉 아이패드프로3세대 12.9인치 256기가 셀룰러","https://cafe.naver.com/joonggonara/595943190"
"12.9","cellular","256",NA,NA,"미개봉","0","0","1350000원","미개봉 아이패드프로3세대 12.9인치 256기가 셀룰러","https://cafe.naver.com/joonggonara/595943191"
"11","cellular","256","실버|",NA,"새상품","0","0",NA,"아이패드 프로 3세대 11형 256G 실버 셀룰러 특S급 미사용 새제품(현금완납) 판매합니다. A1934","https://cafe.naver.com/joonggonara/595942966"
"11","cellular","256","실버|",NA,"새상품","0","0","1050000원","아이패드 프로 3세대 11형 256G 실버 셀룰러 특S급 미사용 새제품(현금완납) 판매합니다. A1934","https://cafe.naver.com/joonggonara/595942678"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/595941349"
"11","cellular","512","스페이스 그레이|",NA,NA,"0","0","1300000원","[대구]아이패드프로3세대 11인치 512G 스그 셀룰러 미사용(가개통급)팝니다","https://cafe.naver.com/joonggonara/595941123"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/595940741"
"11","wifi","64",NA,NA,"미개봉","0","0","820000원","아이패드 프로3세대 11인치 64기가 와이파이 스페이스 그레이 미개봉 팝니다","https://cafe.naver.com/joonggonara/595935216"
"11","WIFI","256",NA,NA,NA,"0","0","550000원","(액정 파손) 아이패드 프로3세대 WIFI 256GB 11인치 55만원 판매합니다.","https://cafe.naver.com/joonggonara/595933254"
"11","cellular","1024","실버|",NA,NA,"0","0","1650000원","아이패드프로 3세대 11인치 실버 1테라 셀룰러 버전 판매합니다. (25% 선택약정 할인 가능)","https://cafe.naver.com/joonggonara/595930786"
"12.9","cellular","256","실버|",NA,"풀박스","0","0","1290000원","아이패드 프로 3세대 12.9인치 256G 셀룰러 실버 풀박스 판매합니다^^","https://cafe.naver.com/joonggonara/595929261"
"12.9","wifi","512",NA,NA,NA,"0","0","1400000원","아이패드 프로 3세대(12.9형) wifi+cellular 512G 140만 팝니다","https://cafe.naver.com/joonggonara/595928355"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/595928125"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/595927437"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로 3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/595926495"
"12.9","cellular","256",NA,NA,"풀박스","0","0","1200000원","대구 아이패드프로3세대 12.9인치 256 셀룰러 풀박스 A급 팝니다. 스페","https://cafe.naver.com/joonggonara/595921637"
"12.9","WIFI","256","실버|",NA,"미개봉","0","0","2000원","\ SOLD OUT \\"아이패드프로3세대 12.9인치 256기가 WIFI 국내판 미개봉 새상품 실버 팝니다.\"","https://cafe.naver.com/joonggonara/595921088"
"-1",NA,"512","실버|",NA,"미개봉","0","0","1190000원","#297 아이패드 프로 3세대 11 실버 화이트 512 미개봉 새제품 / 유심 기변용 119만","https://cafe.naver.com/joonggonara/595919111"
"11","cellular","1024","실버|",NA,NA,"0","0","1650000원","아이패드프로 3세대 11인치 실버 1테라 셀룰러 버전 판매합니다. (25% 선택약정 할인 가능)","https://cafe.naver.com/joonggonara/595918119"
"11","Wi-Fi","256",NA,NA,"미개봉","0","0","1100000원","[부산] 미개봉 아이패드 프로 3세대 11인치 Wi-Fi 256GB Space Gray","https://cafe.naver.com/joonggonara/595913475"
"12.9","Wi-Fi","256",NA,NA,"미개봉","0","0","1350000원","[부산] 미개봉은 아닌 아이패드 프로 3세대 12.9인치 Wi-Fi 256GB Space Gray","https://cafe.naver.com/joonggonara/595913393"
"12.9","wifi","64",NA,NA,NA,"0","0","1100000원","아이패드프로3 12.9 64기가 와이파이, 애플패슬 팝니다","https://cafe.naver.com/joonggonara/595911375"
"11","WIFI","256",NA,NA,NA,"0","0","550000원","(액정 파손) 아이패드 프로3세대 WIFI 256GB 11인치 55만원 판매합니다.","https://cafe.naver.com/joonggonara/595900916"
"12.9","cellular","256","스페이스 그레이|",NA,NA,"0","0","1250000원","3세대 아이패드프로12.9 스페이스그레이(블랙) 256g 셀룰러","https://cafe.naver.com/joonggonara/595898635"
"11","cellular","512",NA,NA,"미개봉","0","0","1300000원","미개봉 아이패드 프로3세대 11인치 512 셀룰러 판매합니다.","https://cafe.naver.com/joonggonara/595894257"
NA,NA,"64",NA,NA,NA,"0","0",NA,"[공식앱][아이패드 프로 3세대 64GB][1원]","https://cafe.naver.com/joonggonara/595885938"
"11","cellular","256",NA,NA,NA,"0","0","1000000원","아이패드프로 3세대 11인치256 셀룰러버전 팝니다","https://cafe.naver.com/joonggonara/595882546"
"11","wifi","64","실버|",NA,"새상품","0","0","820000원","아이패드프로 3세대 ipad pro 11 64기가 와이파이 실버 새제품","https://cafe.naver.com/joonggonara/595875839"
"11","WiFi","64","스페이스 그레이|",NA,"미개봉","0","0","800000원","미개봉 아이패드 프로11 3세대 스페이스그레이 64G WiFi 80만원.","https://cafe.naver.com/joonggonara/595855830"
"12.9","cellular","256",NA,NA,NA,"0","0","1400000원","아이패드 프로 3세대 12.9 256 셀룰러 판매","https://cafe.naver.com/joonggonara/595819349"
"11",NA,NA,NA,NA,"풀박스","1","0",NA,"[공식앱][풀박)아이패드 프로 3세대 11인치 + 아이펜슬 2세대][1,200,000원]","https://cafe.naver.com/joonggonara/596150600"
NA,"WIFI","64",NA,NA,NA,"1","0","850000원","아이패드 프로 3세대 WIFI 64G + 애플펜슬 2세대 판매합니다.","https://cafe.naver.com/joonggonara/596145826"
"12.9",NA,NA,NA,NA,NA,"0","1","200000원","Apple 아이패드 프로 3세대 12.9인치 스마트 키보드 폴리오 MU8H2KH/A 한국어","https://cafe.naver.com/joonggonara/596138823"
"12.9","Error","512",NA,NA,NA,"0","1","2000000원","Apple 2018년 아이패드 프로 12.9 3세대 Wi-Fi + 셀룰러 512GB + 키보드 포함","https://cafe.naver.com/joonggonara/596136284"
"12.9","cellular","256",NA,NA,NA,"1","0","1400000원","아이패드 프로 3세대 12.9 셀룰러 256gb + 애플펜슬 2세대","https://cafe.naver.com/joonggonara/596084920"
"11","wifi","256",NA,NA,NA,"0","0","950000원","아이패드프로3(11인치) 256g 와이파이 + 애플정품스마트폴리오 팝니다.","https://cafe.naver.com/joonggonara/596078602"
"11","wifi","256",NA,NA,NA,"1","0","1000000원","아이패드 프로 3세대 11인치 256기가 wifi + 애플펜슬2세대 및 구성품 팝니다","https://cafe.naver.com/joonggonara/596077284"
"11","wifi","64",NA,NA,NA,"1","0","2000원","아이패드 프로3세대 11인치 64 와이파이 + 애플펜슬2 미사용","https://cafe.naver.com/joonggonara/596058723"
"12.9","cellular","256",NA,"애플케어플러스|",NA,"1","0","1500000원","아이패드프로12.9 3세대 256g 셀룰러(애플케어)+애플펜슬(단품)","https://cafe.naver.com/joonggonara/596044874"
"11","Wifi","256","스페이스 그레이|",NA,"새상품","1","0","1200000원","아이패드프로 3세대 11인치 스그 256GB Wifi + 애플펜슬2세대 미사용 새제품 팝니다","https://cafe.naver.com/joonggonara/596042101"
"11","Wi-fi","256",NA,NA,NA,"0","0","900000원","아이패드 프로 3세대 11인치 256G Wi-fi + 종이질감 필름 + 후면 보호 필름 + 오리지널 박스","https://cafe.naver.com/joonggonara/596032296"
"11","Wi-fi","256",NA,NA,NA,"0","0","900000원","아이패드 프로 3세대 11인치 256G Wi-fi + 종이질감 필름 + 후면 보호 필름 + 오리지널 박스","https://cafe.naver.com/joonggonara/596032093"
"12.9","cellular","64",NA,NA,"미개봉","1","0","900000원","아이패드 프로3세대 12.9 64기가 셀룰러 미개봉 90만원(펜슬 2세대 포함) 1개","https://cafe.naver.com/joonggonara/596027917"
"11","cellular",NA,NA,NA,NA,"1","1",NA,"[공식앱][판매완료][아이패드프로 3세대 11인치 셀룰러+스마트키보드+펜슬 ][1,400,000원]","https://cafe.naver.com/joonggonara/596003308"
"11","wifi","512",NA,NA,"미개봉","1","0","1300000원","아이패드 프로 3세대 11형 512기가 와이파이 애플펜슬 케이스 포함 미개봉 상품 팔아요","https://cafe.naver.com/joonggonara/595991138"
"11","cellular","64",NA,NA,NA,"1","0","1200000원","아이패드프로3세대 11인치 64g lte버전+스마트폴리오키보드케이스+애플펜슬2세대 팝니다","https://cafe.naver.com/joonggonara/595978054"
"-1","Error","-1",NA,NA,"미개봉","1","0","1200000원","미개봉 아이패드프로3세대 11인치형 스페이스 그레이 256기가 와이파이+애플펜슬(2세대)_(ipad pro 11인치 256g wifi)","https://cafe.naver.com/joonggonara/595966409"
"12.9","Wi-Fi","512","스페이스 그레이|",NA,"풀박스","1","1","1800000원","아이패드 프로 12.9 3세대 Wi-Fi 512GB 스그/풀박/보호필름/스마트키보드/애플펜슬2세대/직거래","https://cafe.naver.com/joonggonara/595959310"
"12.9",NA,NA,NA,"애플케어플러스|",NA,"1","1",NA,"[공식앱][아이패드프로3 12.9 (+애플케어플러스,펜슬,키보드)][1,700,000원]","https://cafe.naver.com/joonggonara/595947396"
"12.9",NA,"256",NA,NA,"미개봉","1","1","1700000원","[부산] 미개봉은 아닌 단순개봉 아이패드 프로 3세대 12.9inch 256GB Space Gray + 단순개봉 스마트 키보드 폴리오 + 단순개봉 애플펜슬 2세대","https://cafe.naver.com/joonggonara/595913653"
"12.9","cellular","256","실버|","애플케어플러스|",NA,"1","0","1900000원","아이패드 프로 12.9 3세대 셀룰러 256기가(애플케어플러스, 홍콩판 무음, 실버) + 팬슬 2세대 + 아이패드 정품 케이스(화이트) + 매직 키보드 + 매직 키보드 케이스 일괄 구매 시 급쳐","https://cafe.naver.com/joonggonara/595835286"
"12.9","wifi","256",NA,NA,NA,"1","0","1400000원","아이패드 프로 3세대 12.9 256 wifi + 애플펜슬 2세대 + 오토박스 케이스","https://cafe.naver.com/joonggonara/595830142"
"12.9","Wifi","256",NA,NA,NA,"0","0","1680000원","아이패드프로3세대 12.9/ 256/ Wifi+ Cellular/ Apple Pencle2/Apple Care+/로지텍K810/전용가방/ 액정필름 풀셋 팝니다.","https://cafe.naver.com/joonggonara/595820662"
"11",NA,"64",NA,NA,"미개봉","0","0","800000원","(거래중)아이패드 프로 3세대 11인치 64GB 판매합니다(미개봉)","https://cafe.naver.com/joonggonara/596458221"
NA,"cellular","64","실버|",NA,"미개봉","0","0","1100000원","아이패드 프로 3세대 64GB 셀룰러 미개봉 실버 팝니다.","https://cafe.naver.com/joonggonara/596457643"
"12.9","cellular","256",NA,NA,NA,"0","0","1130000원","아이패드 프로 3세대 12.9인치 256GB 셀룰러 싸게 팝니다.(가격조정)","https://cafe.naver.com/joonggonara/596452498"
"12.9","wifi","256","스페이스 그레이|",NA,"미개봉","0","0","1270000원","(미개봉) 아이패드 프로 3세대 12.9인치 256g 스그 wifi 팝니다.","https://cafe.naver.com/joonggonara/596449540"
"11","cellular","512","스페이스 그레이|",NA,NA,"0","0","1300000원","[대구]아이패드프로 3세대 11인치 셀룰러 스그 512G 미사용(가개통급)팝니다","https://cafe.naver.com/joonggonara/596444869"
"12.9","WiFi","64","실버|",NA,"미개봉","0","0","1100000원",":: 급처합니다 :: 아이패드 프로 12.9인치 64GB 실버 3세대(A1895) 미개봉 신품 WiFi+Cellular 팝니다.","https://cafe.naver.com/joonggonara/596443537"
"12.9","WiFi","512","실버|",NA,"미개봉","0","0","1400000원",":: 급처합니다 :: 아이패드 프로 12.9인치 512GB 실버 3세대(A1895) 미개봉 신품 WiFi+Cellular 팝니다.","https://cafe.naver.com/joonggonara/596441975"
NA,"WI-FI","256",NA,NA,NA,"0","0","920000원","아이패드프로 3세대 256G WI-FI용 팝니다.","https://cafe.naver.com/joonggonara/596428825"
"11","wifi","64","스페이스 그레이|",NA,NA,"0","0","2000원","아이패드 프로3세대 11인치 64기가 와이파이 스그 s급 판매합니다","https://cafe.naver.com/joonggonara/596420373"
"11","wifi","64","스페이스 그레이|",NA,NA,"0","0","2000원","아이패드 프로3세대 11인치 64기가 와이파이 스그 판매합니다","https://cafe.naver.com/joonggonara/596419002"
NA,"wifi","256","실버|",NA,NA,"0","0",NA,"[공식앱][아이패드 프로 3세대 실버 256G 와이파이][1,000,000원]","https://cafe.naver.com/joonggonara/596418389"
"11","cellular","256",NA,NA,NA,"0","0","1000000원","아이패드 프로 3세대 11인치 셀룰러 256G 민트급","https://cafe.naver.com/joonggonara/596415763"
"12.9",NA,"256","스페이스 그레이|",NA,"미개봉","0","0","1150000원","아이패드 프로 3세대 12.9 256 스패이스그레이 미개봉 가개통입니다. 인천!!","https://cafe.naver.com/joonggonara/596415310"
"11","cellular","64","실버|",NA,NA,"0","0","930000원","(인천,서울)아이패드프로3세대 11인치 64g 셀룰러 실버 팝니다.","https://cafe.naver.com/joonggonara/596415185"
"11","cellular","512","스페이스 그레이|",NA,NA,"0","0","1300000원","[대구]아이패드프로3세대 11인치 셀룰러 512G 스그 미사용(가개통급) 팝니다","https://cafe.naver.com/joonggonara/596404034"
"11",NA,"256",NA,NA,"풀박스","0","0","1100000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/596403615"
"11",NA,"256",NA,NA,"풀박스","0","0","1100000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/596403179"
"-1",NA,"512","실버|",NA,"미개봉","0","0","1190000원","#297 아이패드 프로 3세대 11 실버 화이트 512 미개봉 새제품 / 유심 기변용 119만","https://cafe.naver.com/joonggonara/596398739"
"11","wifi","64","실버|",NA,NA,"0","0","770000원","아이패드프로3세대 11형 64g wifi 실버 팝니다.","https://cafe.naver.com/joonggonara/596398303"
"12.9","wifi","256","스페이스 그레이|",NA,"미개봉","0","0","1270000원","(미개봉) 아이패드 프로 3세대 12.9인치 256g 스그 wifi 팝니다.","https://cafe.naver.com/joonggonara/596388042"
"11",NA,"64","스페이스 그레이|",NA,NA,"0","0","780000원","아이패드 프로 3세대 11인치 64기가 스페이스그레이","https://cafe.naver.com/joonggonara/596384976"
"12.9","cellular","256","실버|",NA,"풀박스","0","0","1290000원","아이패드 프로 3세대 12.9인치 256G 셀룰러 실버 풀박스 판매합니다^^","https://cafe.naver.com/joonggonara/596384077"
"11",NA,"64",NA,NA,NA,"0","0","780000원","아이패드 3세대 프로 11인치 64기가","https://cafe.naver.com/joonggonara/596383843"
"11","cellular","256",NA,NA,"미개봉","0","0","1050000원","(미개봉) 11인치형 아이패드프로3 셀룰러256g 105만급처","https://cafe.naver.com/joonggonara/596373652"
"11","cellular","512",NA,NA,"미개봉","0","0","1300000원","미개봉 아이패드 프로3세대 11인치 512 셀룰러 판매합니다.","https://cafe.naver.com/joonggonara/596366075"
"12.9","cellular","64",NA,NA,"풀박스","0","0","1099000원","아이패드프로 3세대 12.9 그레이 셀룰러 단순개봉 풀박스 64기가 109만원에 판매해요. 확정기변 선택약정 가능","https://cafe.naver.com/joonggonara/596364451"
"11",NA,"64","스페이스 그레이|",NA,NA,"0","0","8600원","아이패드 프로3 11인치 64g 스그 북미판 카메라 무음 86만원 직거래","https://cafe.naver.com/joonggonara/596362577"
"11","cellular","512","스페이스 그레이|",NA,"미개봉","0","0","2000원","아이패드 프로 3세대 11인치 512기가 셀룰러 스페이스그레이 미개봉 새제품 아주 싸게 팝니다. 급매","https://cafe.naver.com/joonggonara/596360909"
"11","cellular","256",NA,NA,NA,"0","0","1150000원","아이패드 프로 3세대 11인치 셀룰러 256GB","https://cafe.naver.com/joonggonara/596351837"
NA,"cellular","64","실버|",NA,"미개봉","0","0","950000원","아이패드 프로 3세대 64g 셀룰러 실버 미개봉 팝니다","https://cafe.naver.com/joonggonara/596350022"
"12.9","cellular","64",NA,NA,"풀박스","0","0","800000원","아이패드 프로3 세대 64GB 12.9 셀룰러 b대전 풀박 급처800000원","https://cafe.naver.com/joonggonara/596347362"
"12.9","cellular","256","스페이스 그레이|","리퍼|","리퍼제품","0","0","1380000원","[리퍼후새제품]3세대 256g 아이패드프로12.9 스페이스그레이 셀룰러","https://cafe.naver.com/joonggonara/596346027"
"12.9","cellular",NA,"스페이스 그레이|",NA,"미개봉","0","0",NA,"[공식앱][아이패드프로 12.9 3세대 셀룰러 스그 미개봉상품][1,350,000원]","https://cafe.naver.com/joonggonara/596336083"
"11","wifi","64",NA,NA,NA,"0","0","780000원","아이패드 프로 3세대 11인치 64기가 와이파이 팝니다.","https://cafe.naver.com/joonggonara/596325404"
"12.9","Error","512","스페이스 그레이|","애플케어플러스|",NA,"0","0","1800000원","아이패드프로3 12.9인치 512 스그 셀률러+와이파이 풀세트 애플케어플러스","https://cafe.naver.com/joonggonara/596323515"
"11","wifi","256",NA,NA,"풀박스","0","0","890000원","아이패드프로3세대(a1980)11인치 256g wifi 89만 초급처중 풀박 상태 SSS+급","https://cafe.naver.com/joonggonara/596321087"
"11","Wi-Fi","256",NA,NA,"미개봉","0","0","1100000원","[부산] 미개봉 아이패드 프로 3세대 11인치 Wi-Fi 256GB Space Gray","https://cafe.naver.com/joonggonara/596316739"
"12.9","Wi-Fi","256",NA,NA,"미개봉","0","0","1350000원","[부산] 미개봉은 아닌 아이패드 프로 3세대 12.9인치 Wi-Fi 256GB Space Gray","https://cafe.naver.com/joonggonara/596316664"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/596314146"
"11",NA,"256",NA,NA,"풀박스","0","0","1120000원","[모바일#]아이패드프로 3세대 256G(A1934) / 11인치 / 풀박스","https://cafe.naver.com/joonggonara/596314046"
"11","wifi","64","스페이스 그레이|",NA,"미개봉","0","0","850000원","아이패드 프로 3세대 11 64G wifi 스페이스그레이 미개봉 팝니다","https://cafe.naver.com/joonggonara/596307078"
"12.9","Wi-Fi","256",NA,NA,NA,"0","0",NA,"애플 Apple 2018년 아이패드 프로 12.9 3세대 Wi-Fi 256 GB 99만원","https://cafe.naver.com/joonggonara/596296410"
"12.9","cellular","256",NA,NA,"미개봉","0","0","1450000원","[미개봉]애플스토어구매 아이패드프로3 12.9 256g 셀룰러","https://cafe.naver.com/joonggonara/596294617"
"11","wifi","256","실버|",NA,"미개봉","0","0","980000원","아이패드 프로 3세대 11인치 256G wifi 실버 미개봉 새제품 팝니다.","https://cafe.naver.com/joonggonara/596291103"
"11","wifi","64",NA,NA,NA,"0","0","750000원","아이패드 프로3 11인치 64기가 와이파이","https://cafe.naver.com/joonggonara/596282250"
"11","wifi","64",NA,NA,NA,"0","0","700000원","아이패드 프로 3세대 11인치 64G 와이파이 팝니다","https://cafe.naver.com/joonggonara/596281525"
"12.9","cellular","-1",NA,NA,"미개봉","0","0","5000원","아이패드 프로 3세대 12.9 셀룰러 64기가 256기가 미개봉새제품","https://cafe.naver.com/joonggonara/596278625"
"12.9","WiFi","512","스페이스 그레이|",NA,"미개봉","0","0","1400000원",":: 급처합니다 :: 아이패드 프로 3세대(A1895) 12.9인치 512GB 스페이스그레이 미개봉 신품 WiFi+Cellular 팝니다.","https://cafe.naver.com/joonggonara/596273764"
"11","wifi","64",NA,NA,"미개봉","0","0","820000원","[미개봉]아이패드프로3세대11인치 와이파이 64 팔아요","https://cafe.naver.com/joonggonara/596269537"
"11",NA,"256","스페이스 그레이|",NA,NA,"0","0","920000원","아이패드프로3세대11인치256 스그","https://cafe.naver.com/joonggonara/596268485"
